2025-07-02 04:00:47,Seoul,30.76,74,Clouds
2025-07-02 04:01:49,Daejeon,31.22,59,Clouds
2025-07-02 04:23:23,Daejeon,31.15,59,Clouds
2025-07-02 04:24:30,Daejeon,31.15,59,Clouds
